ds,t,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,seasonal_lower,seasonal_upper,yearly,yearly_lower,yearly_upper,seasonal,yhat
2015-12-17,0.23652173913043478,2.080976556712969,1.1675471640074861,2.5555246295532066,2.080976556712969,2.080976556712969,-0.24573745884336048,-0.24573745884336048,-0.24573745884336048,-0.24573745884336048,-0.24573745884336048,-0.24573745884336048,1.8352390978696087
2015-12-18,0.2382608695652174,2.0809548451785123,1.0837325793682964,2.49516625455942,2.0809548451785123,2.0809548451785123,-0.24630095472963398,-0.24630095472963398,-0.24630095472963398,-0.24630095472963398,-0.24630095472963398,-0.24630095472963398,1.8346538904488783
2015-12-21,0.24347826086956523,2.08088971057514,1.165678786578009,2.550224569624253,2.08088971057514,2.08088971057514,-0.24078895259612937,-0.24078895259612937,-0.24078895259612937,-0.24078895259612937,-0.24078895259612937,-0.24078895259612937,1.8401007579790107
2015-12-22,0.24521739130434783,2.080867999040683,1.106536569893058,2.480176822075478,2.080867999040683,2.080867999040683,-0.23603676303683185,-0.23603676303683185,-0.23603676303683183,-0.23603676303683183,-0.23603676303683183,-0.23603676303683183,1.8448312360038512
2015-12-23,0.24695652173913044,2.0808462875062257,1.1715206351103389,2.535422091869277,2.0808462875062257,2.0808462875062257,-0.22965861978102078,-0.22965861978102078,-0.22965861978102078,-0.22965861978102078,-0.22965861978102078,-0.22965861978102078,1.8511876677252048
2015-12-24,0.24869565217391304,2.0808245759717687,1.1953098954372996,2.6180030477180694,2.0808245759717687,2.0808245759717687,-0.22161646835594967,-0.22161646835594967,-0.22161646835594967,-0.22161646835594967,-0.22161646835594967,-0.22161646835594967,1.8592081076158191
2015-12-28,0.25565217391304346,2.0807377298339396,1.2718545253196685,2.6243539105212297,2.0807377298339396,2.0807377298339396,-0.17368858119907132,-0.17368858119907132,-0.17368858119907132,-0.17368858119907132,-0.17368858119907132,-0.17368858119907132,1.9070491486348682
2015-12-29,0.2573913043478261,2.080716018299482,1.1986452934823637,2.637774194426516,2.080716018299482,2.080716018299482,-0.1583952996008275,-0.1583952996008275,-0.1583952996008275,-0.1583952996008275,-0.1583952996008275,-0.1583952996008275,1.9223207186986546
2015-12-30,0.2591304347826087,2.0806943067650248,1.2397025096002363,2.632375448186638,2.0806943067650248,2.0806943067650248,-0.1421791914964059,-0.1421791914964059,-0.1421791914964059,-0.1421791914964059,-0.1421791914964059,-0.1421791914964059,1.9385151152686189
2015-12-31,0.2608695652173913,2.080672595235527,1.2515439098155248,2.6800831101108655,2.080672595235527,2.080672595235527,-0.12530394945159637,-0.12530394945159637,-0.12530394945159637,-0.12530394945159637,-0.12530394945159637,-0.12530394945159637,1.9553686457839305
